JDTDB,Calendar Date (TDB),X,Y,Z,VX,VY,VZ,LT,RG,RR
2460315.916666667,A.D. 2024-Jan-06 10:00:00.0000,-38645524.39558353,141938051.7522079,-7512.67506776005,-29.2352604728038,-7.929677010115663,0.001592865641224961,490.6895316553839,147105020.8098363,
2460315.958333333,A.D. 2024-Jan-06 11:00:00.0000,-38750761.04000729,141909466.4369297,-7506.945088066161,-29.22953925493472,-7.951053124656502,0.001590441035572709,490.6898837391415,147105126.3618914,
2460316.0,A.D. 2024-Jan-06 12:00:00.0000,-38855977.05856024,141880804.173862,-7501.224003054202,-29.22380165471477,-7.972425779538957,0.00158792413507447,490.6902397458167,147105233.0900077,
2460316.041666667,A.D. 2024-Jan-06 13:00:00.0000,-38961172.39225537,141852064.9754868,-7495.51214504987,-29.21804766627534,-7.993794959571087,0.001585314923741254,490.690599665841,147105340.9913164,
2460316.083333333,A.D. 2024-Jan-06 14:00:00.0000,-39066346.98208451,141823248.8543412,-7489.809846393764,-29.21227728373189,-8.015160649470225,0.001582613392773879,490.6909634896396,147105450.0629473,
2460316.125,A.D. 2024-Jan-06 15:00:00.0000,-39171500.76901824,141794355.8230172,-7484.117439419031,-29.20649050118472,-8.036522833861557,0.001579819540698857,490.6913312076321,147105560.3020281,
2460316.166666667,A.D. 2024-Jan-06 16:00:00.0000,-39276633.69400592,141765385.8941626,-7478.435256481171,-29.20068731271981,-8.057881497276743,0.0015769333735145,490.6917028102341,147105671.7056856,
2460316.208333333,A.D. 2024-Jan-06 17:00:00.0000,-39381745.69797561,141736339.0804807,-7472.763629890978,-29.19486771240967,-8.079236624152468,0.001573954904834807,490.6920782878566,147105784.271045,
2460316.25,A.D. 2024-Jan-06 18:00:00.0000,-39486836.72183393,141707215.3947313,-7467.102891899645,-29.18903169431417,-8.100588198829064,0.001570884156033348,490.6924576309073,147105897.9952306,
2460316.291666667,A.D. 2024-Jan-06 19:00:00.0000,-39591906.70646618,141678014.8497307,-7461.453374676406,-29.18317925248148,-8.121936205549066,0.00156772115638848,490.6928408297914,147106012.8753659,
2460316.333333333,A.D. 2024-Jan-06 20:00:00.0000,-39696955.59273617,141648737.4583519,-7455.815410234034,-29.17731038094907,-8.143280628455813,0.001564465943230342,490.6932278749118,147106128.9085739,
2460316.375,A.D. 2024-Jan-06 21:00:00.0000,-39801983.32148621,141619383.2335255,-7450.189330473542,-29.17142507374465,-8.164621451592025,0.001561118562095398,490.6936187566707,147106246.0919772,
2460316.416666667,A.D. 2024-Jan-06 22:00:00.0000,-39906989.83353714,141589952.1882395,-7444.57546710968,-29.16552332488722,-8.185958658898398,0.001557679066866324,490.6940134654694,147106364.4226982,
2460316.458333333,A.D. 2024-Jan-06 23:00:00.0000,-40011975.06968822,141560444.3355398,-7438.974151663482,-29.15960512838823,-8.207292234212177,0.001554147519928328,490.69441199171,147106483.8978594,
2460316.5,A.D. 2024-Jan-07 00:00:00.0000,-40116938.97071718,141530859.688531,-7433.385715350509,-29.15367047825255,-8.228622161265756,0.001550523992319697,490.6948143257949,147106604.5145837,
2460316.541666667,A.D. 2024-Jan-07 01:00:00.0000,-40221881.47738008,141501198.2603762,-7427.810489192605,-29.14771936847973,-8.249948423685296,0.001546808563884561,490.6952204581294,147106726.2699945,
2460316.583333333,A.D. 2024-Jan-07 02:00:00.0000,-40326802.53041146,141471460.0642979,-7422.24880386889,-29.1417517930653,-8.27127100498919,0.001543001323433657,490.695630379121,147106849.1612162,
2460316.625,A.D. 2024-Jan-07 03:00:00.0000,-40431702.07052418,141441645.1135776,-7416.700989723206,-29.13576774600177,-8.292589888586873,0.001539102368883327,490.6960440791805,147106973.1853738,
2460316.666666667,A.D. 2024-Jan-07 04:00:00.0000,-40536580.03840948,141411753.4215573,-7411.167376741767,-29.12976722128011,-8.313905057777333,0.001535111807418499,490.696461548724,147107098.3395944,
2460316.708333333,A.D. 2024-Jan-07 05:00:00.0000,-40641436.37473699,141381785.0016391,-7405.648294501007,-29.12375021289099,-8.335216495747721,0.001531029755648561,490.6968827781718,147107224.621006,
2460316.75,A.D. 2024-Jan-07 06:00:00.0000,-40746271.02015468,141351739.8672857,-7400.144072137773,-29.11771671482623,-8.356524185571994,0.001526856339761018,490.6973077579514,147107352.0267387,
2460316.791666667,A.D. 2024-Jan-07 07:00:00.0000,-40851083.91528892,141321618.0320212,-7394.655038326979,-29.11166672108011,-8.377828110209537,0.001522591695680919,490.6977364784971,147107480.5539249,
2460316.833333333,A.D. 2024-Jan-07 08:00:00.0000,-40955875.00074443,141291419.509431,-7389.181521221995,-29.10560022565098,-8.399128252503832,0.00151823596922851,490.6981689302509,147107610.1996991,
2460316.875,A.D. 2024-Jan-07 09:00:00.0000,-41060644.21710439,141261144.3131627,-7383.723848454654,-29.09951722254264,-8.420424595181114,0.001513789316272884,490.6986051036641,147107740.9611988,
2460316.916666667,A.D. 2024-Jan-07 10:00:00.0000,-41165391.50493035,141230792.4569261,-7378.282347068191,-29.09341770576592,-8.44171712084904,0.001509251902889641,490.6990449891983,147107872.8355643,
2460316.958333333,A.D. 2024-Jan-07 11:00:00.0000,-41270116.80476233,141200363.954494,-7372.857343457639,-29.08730166934028,-8.463005811995384,0.001504623905522973,490.6994885773256,147108005.8199394,
2460317.0,A.D. 2024-Jan-07 12:00:00.0000,-41374820.05711886,141169858.8197023,-7367.449163421988,-29.08116910729552,-8.484290650986743,0.00149990551113488,490.6999358585302,147108139.9114711,
2460317.041666667,A.D. 2024-Jan-07 13:00:00.0000,-41479501.20249696,141139277.0664508,-7362.058132022619,-29.07502001367331,-8.505571620067254,0.001495096917369487,490.7003868233091,147108275.1073107,
2460317.083333333,A.D. 2024-Jan-07 14:00:00.0000,-41584160.18137227,141108618.7087032,-7356.684573605657,-29.06885438252909,-8.526848701357345,0.001490198332712023,490.700841462174,147108411.4046135,
2460317.125,A.D. 2024-Jan-07 15:00:00.0000,-41688796.93419903,141077883.7604879,-7351.328811749816,-29.06267220793367,-8.54812187685247,0.001485209976634927,490.7012997656511,147108548.8005393,
2460317.166666667,A.D. 2024-Jan-07 16:00:00.0000,-41793411.40141016,141047072.2358985,-7345.99116922915,-29.05647348397522,-8.569391128421929,0.001480132079768826,490.7017617242828,147108687.292253,
2460317.208333333,A.D. 2024-Jan-07 17:00:00.0000,-41898003.52341735,141016184.1490939,-7340.671967945993,-29.05025820476104,-8.590656437807617,0.001474964884045527,490.7022273286289,147108826.8769244,
2460317.25,A.D. 2024-Jan-07 18:00:00.0000,-42002573.24061108,140985219.514299,-7335.371528916061,-29.04402636441943,-8.611917786622898,0.001469708642865442,490.7026965692679,147108967.551729,
2460317.291666667,A.D. 2024-Jan-07 19:00:00.0000,-42107120.4933608,140954178.3458051,-7330.090172253549,-29.03777795710176,-8.63317515635142,0.001464363621241027,490.7031694367974,147109109.313848,
2460317.333333333,A.D. 2024-Jan-07 20:00:00.0000,-42211645.22201485,140923060.6579705,-7324.828217051923,-29.03151297698437,-8.654428528346006,0.001458930095960209,490.7036459218358,147109252.1604688,
2460317.375,A.D. 2024-Jan-07 21:00:00.0000,-42316147.36690076,140891866.4652208,-7319.585981413722,-29.02523141827068,-8.67567788382755,0.001453408355734265,490.7041260150235,147109396.0887856,
2460317.416666667,A.D. 2024-Jan-07 22:00:00.0000,-42420626.86832517,140860595.7820495,-7314.363782383502,-29.01893327519325,-8.696923203883951,0.001447798701353253,490.704609707024,147109541.0959994,
2460317.458333333,A.D. 2024-Jan-07 23:00:00.0000,-42525083.66657403,140829248.6230182,-7309.16193588078,-29.01261854201589,-8.718164469469068,0.001442101445833899,490.7050969885245,147109687.1793182,
2460317.5,A.D. 2024-Jan-08 00:00:00.0000,-42629517.70191272,140797825.0027577,-7303.980756700039,-29.00628721303589,-8.739401661401715,0.001436316914572799,490.7055878502387,147109834.335958,
2460317.541666667,A.D. 2024-Jan-08 01:00:00.0000,-42733928.91458613,140766324.9359677,-7298.820558421314,-28.99993928258621,-8.760634760364685,0.001430445445488093,490.706082282906,147109982.5631426,
2460317.583333333,A.D. 2024-Jan-08 02:00:00.0000,-42838317.24481882,140734748.437418,-7293.681653402746,-28.99357474503778,-8.781863746903802,0.001424487389176221,490.7065802772942,147110131.8581043,
2460317.625,A.D. 2024-Jan-08 03:00:00.0000,-42942682.63281517,140703095.5219484,-7288.564352698624,-28.98719359480176,-8.803088601427026,0.001418443109050482,490.7070818242007,147110282.2180842,
2460317.666666667,A.D. 2024-Jan-08 04:00:00.0000,-43047025.0187595,140671366.2044698,-7283.468966037035,-28.98079582633195,-8.824309304203567,0.001412312981480035,490.707586914453,147110433.6403325,
2460317.708333333,A.D. 2024-Jan-08 05:00:00.0000,-43151344.34281629,140639560.4999641,-7278.395801775157,-28.97438143412712,-8.845525835363073,0.001406097395943107,490.7080955389108,147110586.1221089,
2460317.75,A.D. 2024-Jan-08 06:00:00.0000,-43255640.54513019,140607678.4234851,-7273.34516684711,-28.96795041273352,-8.86673817489482,0.001399796755157556,490.7086076884664,147110739.660683,
2460317.791666667,A.D. 2024-Jan-08 07:00:00.0000,-43359913.56582645,140575719.990159,-7268.317366696894,-28.96150275674732,-8.887946302646975,0.001393411475222983,490.7091233540477,147110894.2533351,
2460317.833333333,A.D. 2024-Jan-08 08:00:00.0000,-43464163.34501084,140543685.2151845,-7263.312705278397,-28.95503846081716,-8.909150198325875,0.001386941985745072,490.7096425266176,147111049.897356,
2460317.875,A.D. 2024-Jan-08 09:00:00.0000,-43568389.82277004,140511574.113834,-7258.331484928727,-28.94855751964666,-8.930349841495381,0.001380388729985249,490.7101651971768,147111206.5900477,
2460317.916666667,A.D. 2024-Jan-08 10:00:00.0000,-43672592.93917172,140479386.7014535,-7253.374006398022,-28.9420599279971,-8.951545211576237,0.001373752164974817,490.7106913567648,147111364.3287239,
2460317.958333333,A.D. 2024-Jan-08 11:00:00.0000,-43776772.63426483,140447122.9934632,-7248.440568752587,-28.93554568068999,-8.972736287845521,0.001367032761652176,490.7112209964607,147111523.1107101,
2460318.0,A.D. 2024-Jan-08 12:00:00.0000,-43880928.84807976,140414783.0053586,-7243.531469345093,-28.92901477260979,-8.9939230494361,0.001360231004977397,490.7117541073853,147111682.9333446,
2460318.041666667,A.D. 2024-Jan-08 13:00:00.0000,-43985061.52062862,140382366.7527101,-7238.647003732622,-28.92246719870665,-9.015105475336185,0.001353347394062787,490.7122906807029,147111843.7939784,
2460318.083333333,A.D. 2024-Jan-08 14:00:00.0000,-44089170.59190547,140349874.2511644,-7233.787465691566,-28.91590295399912,-9.036283544388876,0.001346382442285243,490.7128307076218,147112005.6899758,
2460318.125,A.D. 2024-Jan-08 15:00:00.0000,-44193256.00188656,140317305.5164443,-7228.953147135675,-28.90932203357694,-9.057457235291816,0.001339336677403047,490.7133741793963,147112168.6187149,
2460318.166666667,A.D. 2024-Jan-08 16:00:00.0000,-44297317.69053057,140284660.5643498,-7224.144337959588,-28.90272443260395,-9.078626526596876,0.001332210641663334,490.7139210873281,147112332.5775881,
2460318.208333333,A.D. 2024-Jan-08 17:00:00.0000,-44401355.59777893,140251939.4107582,-7219.361326158047,-28.89611014632082,-9.099791396709875,0.001325004891914006,490.7144714227679,147112497.5640023,
2460318.25,A.D. 2024-Jan-08 18:00:00.0000,-44505369.66355608,140219142.071625,-7214.604397706687,-28.88947917004807,-9.120951823890412,0.001317719999706313,490.7150251771167,147112663.5753797,
2460318.291666667,A.D. 2024-Jan-08 19:00:00.0000,-44609359.82776977,140186268.562984,-7209.873836427927,-28.88283149918894,-9.142107786251682,0.001310356551390335,490.7155823418277,147112830.6091579,
2460318.333333333,A.D. 2024-Jan-08 20:00:00.0000,-44713326.03031132,140153318.9009482,-7205.169924087822,-28.87616712923234,-9.163259261760423,0.001302915148217121,490.7161429084075,147112998.6627907,
2460318.375,A.D. 2024-Jan-08 21:00:00.0000,-44817268.21105602,140120293.1017101,-7200.492940172553,-28.86948605575585,-9.184406228236876,0.001295396406423066,490.7167068684176,147113167.7337484,
2460318.416666667,A.D. 2024-Jan-08 22:00:00.0000,-44921186.30986334,140087191.1815425,-7195.84316200763,-28.86278827442877,-9.205548663354836,0.001287800957325391,490.7172742134763,147113337.8195181,
2460318.458333333,A.D. 2024-Jan-08 23:00:00.0000,-45025080.26657739,140054013.1567986,-7191.22086456418,-28.85607378101506,-9.226686544641748,0.00128012944739897,490.7178449352603,147113508.9176045,
2460318.5,A.D. 2024-Jan-09 00:00:00.0000,-45128950.02102718,140020759.0439128,-7186.626320458949,-28.84934257137657,-9.247819849478878,0.001272382538351824,490.7184190255055,147113681.0255303,
2460318.541666667,A.D. 2024-Jan-09 01:00:00.0000,-45232795.51302699,139987428.8594014,-7182.059799954295,-28.842594641476,-9.268948555101534,0.00126456090720195,490.7189964760099,147113854.1408363,
2460318.583333333,A.D. 2024-Jan-09 02:00:00.0000,-45336616.68237676,139954022.6198626,-7177.521570764482,-28.83582998738005,-9.290072638599405,0.001256665246350153,490.7195772786339,147114028.2610826,
2460318.625,A.D. 2024-Jan-09 03:00:00.0000,-45440413.46886249,139920540.3419777,-7173.011898159981,-28.8290486052626,-9.311192076916877,0.001248696263629334,490.7201614253028,147114203.3838483,
2460318.666666667,A.D. 2024-Jan-09 04:00:00.0000,-45544185.81225657,139886982.0425109,-7168.531044788659,-28.82225049140784,-9.332306846853529,0.001240654682377329,490.7207489080084,147114379.5067326,
2460318.708333333,A.D. 2024-Jan-09 05:00:00.0000,-45647933.65231822,139853347.7383104,-7164.079270675778,-28.81543564221341,-9.353416925064607,0.00123254124147909,490.7213397188099,147114556.627355,
2460318.75,A.D. 2024-Jan-09 06:00:00.0000,-45751656.92879391,139819637.4463087,-7159.656833179295,-28.80860405419367,-9.374522288061623,0.001224356695416429,490.7219338498364,147114734.7433558,
2460318.791666667,A.D. 2024-Jan-09 07:00:00.0000,-45855355.58141778,139785851.183523,-7155.263986878097,-28.80175572398285,-9.395622912213026,0.001216101814311088,490.7225312932879,147114913.8523967,
2460318.833333333,A.D. 2024-Jan-09 08:00:00.0000,-45959029.54991206,139751988.9670559,-7150.900983572006,-28.7948906483383,-9.4167187737449,0.001207777383954056,490.7231320414375,147115093.9521611,
2460318.875,A.D. 2024-Jan-09 09:00:00.0000,-46062678.77398755,139718050.8140959,-7146.568072214723,-28.78800882414367,-9.437809848741788,0.001199384205843312,490.7237360866327,147115275.0403549,
2460318.916666667,A.D. 2024-Jan-09 10:00:00.0000,-46166303.19334405,139684036.7419176,-7142.265498816967,-28.78111024841226,-9.458896113147604,0.001190923097198038,490.724343421297,147115457.1147068,
2460318.958333333,A.D. 2024-Jan-09 11:00:00.0000,-46269902.74767084,139649946.7678829,-7137.993506424129,-28.77419491829015,-9.479977542766544,0.001182394890983485,490.7249540379322,147115640.1729687,
2460319.0,A.D. 2024-Jan-09 12:00:00.0000,-46373477.3766472,139615780.9094407,-7133.752335086465,-28.76726283105954,-9.501054113264155,0.001173800435913197,490.7255679291191,147115824.2129166,
2460319.041666667,A.D. 2024-Jan-09 13:00:00.0000,-46477027.01994284,139581539.1841277,-7129.542221754789,-28.76031398414194,-9.522125800168451,0.001165140596462777,490.72618508752,147116009.2323506,
2460319.083333333,A.D. 2024-Jan-09 14:00:00.0000,-46580551.61721847,139547221.6095693,-7125.36340020597,-28.75334837510151,-9.5431925788711,0.001156416252857007,490.7268055058801,147116195.2290957,
2460319.125,A.D. 2024-Jan-09 15:00:00.0000,-46684051.10812627,139512828.2034794,-7121.216101057827,-28.74636600164826,-9.564254424628713,0.001147628301068515,490.727429177029,147116382.2010024,
2460319.166666667,A.D. 2024-Jan-09 16:00:00.0000,-46787525.43231046,139478358.9836614,-7117.10055167228,-28.73936686164133,-9.585311312564189,0.001138777652796463,490.7280560938826,147116570.1459469,
2460319.208333333,A.D. 2024-Jan-09 17:00:00.0000,-46890974.52940784,139443813.9680083,-7113.016976080835,-28.7323509530922,-9.606363217668166,0.001129865235447003,490.7286862494449,147116759.0618319,
2460319.25,A.D. 2024-Jan-09 18:00:00.0000,-46994398.33904827,139409193.1745037,-7108.96559497714,-28.72531827416804,-9.627410114800549,0.001120891992100415,490.7293196368095,147116948.9465868,
2460319.291666667,A.D. 2024-Jan-09 19:00:00.0000,-47097796.80085538,139374496.6212216,-7104.946625582874,-28.71826882319483,-9.648451978692092,0.001111858881474692,490.7299562491613,147117139.7981685,
2460319.333333333,A.D. 2024-Jan-09 20:00:00.0000,-47201169.85444698,139339724.3263275,-7100.960281699896,-28.71120259866066,-9.669488783946107,0.001102766877882466,490.7305960797778,147117331.6145617,
2460319.375,A.D. 2024-Jan-09 21:00:00.0000,-47304517.43943584,139304876.3080782,-7097.006773546338,-28.7041195992189,-9.690520505040228,0.001093616971174605,490.731239122032,147117524.3937797,
2460319.416666667,A.D. 2024-Jan-09 22:00:00.0000,-47407839.49543006,139269952.584823,-7093.086307786405,-28.69701982369141,-9.711547116328262,0.001084410166686034,490.7318853693924,147117718.1338643,
2460319.458333333,A.D. 2024-Jan-09 23:00:00.0000,-47511135.96203389,139234953.1750033,-7089.199087388813,-28.68990327107174,-9.732568592042128,0.001075147485162464,490.7325348154259,147117912.8328871,
2460319.5,A.D. 2024-Jan-10 00:00:00.0000,-47614406.77884826,139199878.097154,-7085.345311701298,-28.68276994052825,-9.753584906293884,0.001065829962690223,490.7331874537998,147118108.4889494,
2460319.541666667,A.D. 2024-Jan-10 01:00:00.0000,-47717651.8854714,139164727.369903,-7081.525176212192,-28.67561983140725,-9.774596033077833,0.001056458650612768,490.7338432782813,147118305.1001827,
2460319.583333333,A.D. 2024-Jan-10 02:00:00.0000,-47820871.22149953,139129501.0119721,-7077.738872677088,-28.66845294323611,-9.7956019462727,0.001047034615441866,490.7345022827418,147118502.6647497,
2460319.625,A.D. 2024-Jan-10 03:00:00.0000,-47924064.72652748,139094199.0421776,-7073.986588962376,-28.66126927572637,-9.816602619643923,0.001037558938755012,490.7351644611569,147118701.1808444,
2460319.666666667,A.D. 2024-Jan-10 04:00:00.0000,-48027232.34014942,139058821.4794301,-7070.268508970737,-28.65406882877674,-9.837598026846004,0.001028032717088401,490.7358298076084,147118900.6466926,
2460319.708333333,A.D. 2024-Jan-10 05:00:00.0000,-48130374.00195945,139023368.3427354,-7066.584812708199,-28.64685160247614,-9.858588141424942,0.00101845706183612,490.7364983162864,147119101.0605523,
2460319.75,A.D. 2024-Jan-10 06:00:00.0000,-48233489.65155236,138987839.6511948,-7062.93567610532,-28.63961759710666,-9.879572936820766,0.001008833099107598,490.7371699814901,147119302.4207147,
2460319.791666667,A.D. 2024-Jan-10 07:00:00.0000,-48336579.2285243,138952235.4240054,-7059.321271002293,-28.63236681314655,-9.900552386370146,0.000999161969617912,490.7378447976303,147119504.7255041,
2460319.833333333,A.D. 2024-Jan-10 08:00:00.0000,-48439642.67247351,138916555.6804601,-7055.741765126586,-28.62509925127307,-9.921526463309055,0.000989444828528363,490.7385227592305,147119707.9732786,
2460319.875,A.D. 2024-Jan-10 09:00:00.0000,-48542679.92300102,138880800.4399489,-7052.197322033346,-28.61781491236535,-9.942495140775584,0.0009796828453230155,490.7392038609279,147119912.1624307,
2460319.916666667,A.D. 2024-Jan-10 10:00:00.0000,-48645690.91971139,138844969.7219582,-7048.688101038337,-28.61051379750727,-9.963458391812749,0.000969877203634173,490.7398880974766,147120117.2913874,
2460319.958333333,A.D. 2024-Jan-10 11:00:00.0000,-48748675.60221347,138809063.546072,-7045.214257128537,-28.6031959079901,-9.984416189371446,0.0009600291010913864,490.7405754637472,147120323.3586112,
